station,channel,start,end
PLPI,HHZ,2021-05-15 00:00:01.660,2021-05-16 00:00:00.110
PLPI,HHE,2021-05-16 00:00:01.620,2021-05-17 00:00:01.530
PLPI,HHN,2021-05-16 00:00:01.270,2021-05-17 00:00:01.420
PLPI,HHZ,2021-05-16 00:00:00.120,2021-05-17 00:00:00.270
PLPI,HHE,2021-05-17 00:00:01.540,2021-05-18 00:00:00.640
PLPI,HHN,2021-05-17 00:00:01.430,2021-05-18 00:00:00.400
PLPI,HHZ,2021-05-17 00:00:00.280,2021-05-18 00:00:01.550
PLPI,HHE,2021-05-18 00:00:00.650,2021-05-19 00:00:00.920
PLPI,HHN,2021-05-18 00:00:00.410,2021-05-19 00:00:01.920
PLPI,HHZ,2021-05-18 00:00:01.560,2021-05-19 00:00:01.190
PLPI,HHE,2021-05-19 00:00:00.930,2021-05-20 00:00:00.720
PLPI,HHN,2021-05-19 00:00:01.930,2021-05-20 00:00:00.140
PLPI,HHZ,2021-05-19 00:00:01.200,2021-05-20 00:00:01.270
PLPI,HHE,2021-05-20 00:00:00.730,2021-05-21 00:00:00.800
PLPI,HHN,2021-05-20 00:00:00.150,2021-05-21 00:00:00.320
PLPI,HHZ,2021-05-20 00:00:01.280,2021-05-21 00:00:00.950
PLPI,HHE,2021-05-21 00:00:00.810,2021-05-22 00:00:01.670
PLPI,HHN,2021-05-21 00:00:00.330,2021-05-22 00:00:00.470
PLPI,HHZ,2021-05-21 00:00:00.960,2021-05-22 00:00:00.950
PLPI,HHE,2021-05-22 00:00:01.680,2021-05-23 00:00:01.070
PLPI,HHN,2021-05-22 00:00:00.480,2021-05-23 00:00:00.430
PLPI,HHZ,2021-05-22 00:00:00.960,2021-05-23 00:00:00.250
PLPI,HHE,2021-05-23 00:00:01.080,2021-05-24 00:00:01.170
PLPI,HHN,2021-05-23 00:00:00.440,2021-05-24 00:00:00.490
PLPI,HHZ,2021-05-23 00:00:00.260,2021-05-24 00:00:01.110
PLPI,HHE,2021-05-24 00:00:01.180,2021-05-25 00:00:01.190
PLPI,HHN,2021-05-24 00:00:00.500,2021-05-25 00:00:01.230
PLPI,HHZ,2021-05-24 00:00:01.120,2021-05-25 00:00:01.790
PLPI,HHE,2021-05-25 00:00:01.200,2021-05-26 00:00:00.790
PLPI,HHN,2021-05-25 00:00:01.240,2021-05-26 00:00:02.170
PLPI,HHZ,2021-05-25 00:00:01.800,2021-05-26 00:00:00.890
PLPI,HHE,2021-05-26 00:00:00.800,2021-05-27 00:00:03.010
PLPI,HHN,2021-05-26 00:00:02.180,2021-05-27 00:00:01.950
PLPI,HHZ,2021-05-26 00:00:00.900,2021-05-27 00:00:00.650
PLPI,HHE,2021-05-27 00:00:03.020,2021-05-28 00:00:02.130
PLPI,HHN,2021-05-27 00:00:01.960,2021-05-28 00:00:01.330
PLPI,HHZ,2021-05-27 00:00:00.660,2021-05-28 00:00:02.670
PLPI,HHE,2021-05-28 00:00:02.140,2021-05-29 00:00:02.140
PLPI,HHN,2021-05-28 00:00:01.340,2021-05-29 00:00:02.170
PLPI,HHZ,2021-05-28 00:00:02.680,2021-05-29 00:00:02.670
PLPI,HHE,2021-05-29 00:00:02.150,2021-05-30 00:00:01.860
PLPI,HHN,2021-05-29 00:00:02.180,2021-05-30 00:00:00.970
PLPI,HHZ,2021-05-29 00:00:02.680,2021-05-30 00:00:01.990
PLPI,HHE,2021-05-30 00:00:01.870,2021-05-31 00:00:02.450
PLPI,HHN,2021-05-30 00:00:00.980,2021-05-31 00:00:02.610
PLPI,HHZ,2021-05-30 00:00:02.000,2021-05-31 00:00:00.870
PLPI,HHE,2021-06-01 00:00:01.840,2021-06-02 00:00:00.770
PLPI,HHN,2021-06-01 00:00:00.960,2021-06-02 00:00:00.090
PLPI,HHZ,2021-06-01 00:00:01.900,2021-06-02 00:00:01.750
PLPI,HHE,2021-06-02 00:00:00.780,2021-06-03 00:00:01.420
PLPI,HHN,2021-06-02 00:00:00.100,2021-06-03 00:00:00.450
PLPI,HHZ,2021-06-02 00:00:01.760,2021-06-03 00:00:01.050
PLPI,HHE,2021-06-03 00:00:01.430,2021-06-04 00:00:00.780
PLPI,HHN,2021-06-03 00:00:00.460,2021-06-04 00:00:00.050
PLPI,HHZ,2021-06-03 00:00:01.060,2021-06-04 00:00:00.070
PLPI,HHE,2021-06-04 00:00:00.790,2021-06-05 00:00:02.520
PLPI,HHN,2021-06-04 00:00:00.060,2021-06-05 00:00:02.270
PLPI,HHZ,2021-06-04 00:00:00.080,2021-06-05 00:00:00.730
PLPI,HHE,2021-06-05 00:00:02.530,2021-06-06 00:00:02.140
PLPI,HHN,2021-06-05 00:00:02.280,2021-06-06 00:00:01.880
PLPI,HHZ,2021-06-05 00:00:00.740,2021-06-06 00:00:00.490
PLPI,HHE,2021-06-06 00:00:02.150,2021-06-07 00:00:01.780
PLPI,HHN,2021-06-06 00:00:01.890,2021-06-07 00:00:00.220
PLPI,HHZ,2021-06-06 00:00:00.500,2021-06-07 00:00:01.230
PLPI,HHE,2021-06-07 00:00:01.790,2021-06-08 00:00:02.280
PLPI,HHN,2021-06-07 00:00:00.230,2021-06-08 00:00:01.100
PLPI,HHZ,2021-06-07 00:00:01.240,2021-06-07 23:59:59.990
PLPI,HHE,2021-06-08 00:00:02.290,2021-06-09 00:00:01.410
PLPI,HHN,2021-06-08 00:00:01.110,2021-06-09 00:00:01.240
PLPI,HHZ,2021-06-08 00:00:00.000,2021-06-09 00:00:00.930
PLPI,HHE,2021-06-09 00:00:01.420,2021-06-10 00:00:02.850
PLPI,HHN,2021-06-09 00:00:01.250,2021-06-10 00:00:02.940
PLPI,HHZ,2021-06-09 00:00:00.940,2021-06-10 00:00:00.150
PLPI,HHE,2021-06-10 00:00:02.860,2021-06-11 00:00:00.970
PLPI,HHN,2021-06-10 00:00:02.950,2021-06-11 00:00:00.840
PLPI,HHZ,2021-06-10 00:00:00.160,2021-06-11 00:00:02.170
PLPI,HHE,2021-06-11 00:00:00.980,2021-06-12 00:00:00.030
PLPI,HHN,2021-06-11 00:00:00.850,2021-06-12 00:00:00.740
PLPI,HHZ,2021-06-11 00:00:02.180,2021-06-12 00:00:00.940
PLPI,HHE,2021-06-12 00:00:00.040,2021-06-13 00:00:01.430
PLPI,HHN,2021-06-12 00:00:00.750,2021-06-13 00:00:01.580
PLPI,HHZ,2021-06-12 00:00:00.950,2021-06-13 00:00:01.200
PLPI,HHE,2021-06-13 00:00:01.440,2021-06-14 00:00:02.350
PLPI,HHN,2021-06-13 00:00:01.590,2021-06-14 00:00:01.220
PLPI,HHZ,2021-06-13 00:00:01.210,2021-06-14 00:00:01.720
PLPI,HHE,2021-06-14 00:00:02.360,2021-06-15 00:00:00.930
PLPI,HHN,2021-06-14 00:00:01.230,2021-06-15 00:00:00.470
PLPI,HHZ,2021-06-14 00:00:01.730,2021-06-15 00:00:00.760
PLPI,HHE,2021-06-15 00:00:00.940,2021-06-16 00:00:01.930
PLPI,HHN,2021-06-15 00:00:00.480,2021-06-16 00:00:00.730
PLPI,HHZ,2021-06-15 00:00:00.770,2021-06-16 00:00:00.280
PLPI,HHE,2021-06-16 00:00:01.940,2021-06-17 00:00:00.890
PLPI,HHN,2021-06-16 00:00:00.740,2021-06-17 00:00:01.790
PLPI,HHZ,2021-06-16 00:00:00.290,2021-06-17 00:00:00.100
PLPI,HHE,2021-06-17 00:00:00.900,2021-06-18 00:00:00.470
PLPI,HHN,2021-06-17 00:00:01.800,2021-06-18 00:00:02.110
PLPI,HHZ,2021-06-17 00:00:00.110,2021-06-18 00:00:01.100
PLPI,HHE,2021-06-18 00:00:00.480,2021-06-19 00:00:00.100
PLPI,HHN,2021-06-18 00:00:02.120,2021-06-19 00:00:01.750
PLPI,HHZ,2021-06-18 00:00:01.110,2021-06-19 00:00:03.040
PLPI,HHE,2021-06-19 00:00:00.110,2021-06-20 00:00:00.780
PLPI,HHN,2021-06-19 00:00:01.760,2021-06-20 00:00:01.890
PLPI,HHZ,2021-06-19 00:00:03.050,2021-06-20 00:00:02.540
PLPI,HHE,2021-06-20 00:00:00.790,2021-06-21 00:00:01.100
PLPI,HHN,2021-06-20 00:00:01.900,2021-06-21 00:00:01.010
PLPI,HHZ,2021-06-20 00:00:02.550,2021-06-21 00:00:01.920
PLPI,HHE,2021-06-21 00:00:01.110,2021-06-22 00:00:01.500
PLPI,HHN,2021-06-21 00:00:01.020,2021-06-22 00:00:02.410
PLPI,HHZ,2021-06-21 00:00:01.930,2021-06-22 00:00:02.320
PLPI,HHE,2021-06-22 00:00:01.510,2021-06-22 23:59:59.990
PLPI,HHN,2021-06-22 00:00:02.420,2021-06-23 00:00:02.050
PLPI,HHZ,2021-06-22 00:00:02.330,2021-06-23 00:00:00.260
PLPI,HHE,2021-06-23 00:00:00.000,2021-06-24 00:00:02.990
PLPI,HHN,2021-06-23 00:00:02.060,2021-06-24 00:00:00.410
PLPI,HHZ,2021-06-23 00:00:00.270,2021-06-24 00:00:02.470
PLPI,HHE,2021-06-24 00:00:03.000,2021-06-25 00:00:00.300
PLPI,HHN,2021-06-24 00:00:00.420,2021-06-25 00:00:00.970
PLPI,HHZ,2021-06-24 00:00:02.480,2021-06-25 00:00:02.640
PLPI,HHE,2021-06-25 00:00:00.310,2021-06-26 00:00:02.120
PLPI,HHN,2021-06-25 00:00:00.980,2021-06-26 00:00:00.970
PLPI,HHZ,2021-06-25 00:00:02.650,2021-06-25 13:42:09.380
PLPI,HHZ,2021-06-25 18:55:56.050,2021-06-25 19:55:54.940
PLPI,HHZ,2021-06-25 20:32:42.850,2021-06-26 00:00:03.360
PLPI,HHE,2021-06-26 00:00:02.130,2021-06-27 00:00:01.420
PLPI,HHN,2021-06-26 00:00:00.980,2021-06-27 00:00:03.360
PLPI,HHZ,2021-06-26 00:00:03.370,2021-06-26 12:14:05.880
PLPI,HHZ,2021-06-26 20:24:45.010,2021-06-26 21:28:40.420
PLPI,HHZ,2021-06-26 22:00:23.930,2021-06-27 00:00:02.020
PLPI,HHE,2021-06-27 00:00:01.430,2021-06-28 00:00:00.080
PLPI,HHN,2021-06-27 00:00:03.370,2021-06-28 00:00:00.880
PLPI,HHZ,2021-06-27 00:00:02.030,2021-06-27 08:03:14.420
PLPI,HHZ,2021-06-27 08:07:26.930,2021-06-27 11:43:52.740
PLPI,HHZ,2021-06-27 20:34:52.870,2021-06-28 00:00:01.020
PLPI,HHE,2021-06-28 00:00:00.090,2021-06-29 00:00:01.060
PLPI,HHN,2021-06-28 00:00:00.890,2021-06-29 00:00:00.300
PLPI,HHZ,2021-06-28 00:00:01.030,2021-06-28 11:15:32.620
PLPI,HHZ,2021-06-28 20:35:05.130,2021-06-28 21:43:36.200
PLPI,HHZ,2021-06-28 22:10:37.010,2021-06-29 00:00:00.080
PLPI,HHE,2021-06-29 00:00:01.070,2021-06-30 00:00:00.620
PLPI,HHN,2021-06-29 00:00:00.310,2021-06-30 00:00:01.940
PLPI,HHZ,2021-06-29 00:00:00.090,2021-06-29 11:23:21.240
PLPI,HHE,2021-06-30 00:00:00.630,2021-07-01 00:00:02.180
PLPI,HHN,2021-06-30 00:00:01.950,2021-07-01 00:00:01.340
PLPI,HHZ,2021-06-30 01:34:07.470,2021-06-30 11:14:20.840
PLPI,HHZ,2021-06-30 20:40:35.670,2021-07-01 00:00:01.640
PLPI,HHE,2021-07-01 00:00:02.190,2021-07-02 00:00:01.720
PLPI,HHN,2021-07-01 00:00:01.350,2021-07-02 00:00:02.000
PLPI,HHZ,2021-07-01 00:00:01.650,2021-07-01 11:23:58.080
PLPI,HHZ,2021-07-01 19:39:58.490,2021-07-01 20:39:56.980
PLPI,HHZ,2021-07-01 21:15:17.910,2021-07-02 00:00:01.380
PLPI,HHE,2021-07-02 00:00:01.730,2021-07-03 00:00:01.660
PLPI,HHN,2021-07-02 00:00:02.010,2021-07-03 00:00:00.960
PLPI,HHZ,2021-07-02 00:00:01.390,2021-07-02 10:52:23.200
PLPI,HHZ,2021-07-02 22:37:04.650,2021-07-03 00:00:00.920
PLPI,HHE,2021-07-03 00:00:01.670,2021-07-04 00:00:01.080
PLPI,HHN,2021-07-03 00:00:00.970,2021-07-04 00:00:02.260
PLPI,HHZ,2021-07-03 00:00:00.930,2021-07-03 10:49:08.460
PLPI,HHE,2021-07-04 00:00:01.090,2021-07-05 00:00:01.380
PLPI,HHN,2021-07-04 00:00:02.270,2021-07-05 00:00:00.520
PLPI,HHZ,2021-07-04 00:24:27.050,2021-07-04 10:40:58.860
PLPI,HHZ,2021-07-04 22:12:27.910,2021-07-05 00:00:02.900
PLPI,HHE,2021-07-05 00:00:01.390,2021-07-06 00:00:00.080
PLPI,HHN,2021-07-05 00:00:00.530,2021-07-06 00:00:01.440
PLPI,HHZ,2021-07-05 00:00:02.910,2021-07-05 10:50:57.940
PLPI,HHZ,2021-07-05 20:43:10.330,2021-07-05 21:54:15.460
PLPI,HHZ,2021-07-05 22:22:33.010,2021-07-06 00:00:01.480
PLPI,HHE,2021-07-06 00:00:00.090,2021-07-06 10:38:08.500
PLPI,HHE,2021-07-06 11:18:49.770,2021-07-07 00:00:01.260
PLPI,HHN,2021-07-06 00:00:01.450,2021-07-06 10:38:10.060
PLPI,HHN,2021-07-06 11:18:49.390,2021-07-07 00:00:02.060
PLPI,HHZ,2021-07-06 00:00:01.490,2021-07-06 10:29:22.240
PLPI,HHZ,2021-07-06 10:32:50.310,2021-07-06 10:38:09.700
PLPI,HHZ,2021-07-06 11:18:49.290,2021-07-06 11:18:51.340
PLPI,HHZ,2021-07-06 21:22:59.050,2021-07-07 00:00:03.160
PLPI,HHE,2021-07-07 00:00:01.270,2021-07-08 00:00:01.740
PLPI,HHN,2021-07-07 00:00:02.070,2021-07-08 00:00:00.160
PLPI,HHZ,2021-07-07 00:00:03.170,2021-07-07 10:39:34.800
PLPI,HHZ,2021-07-07 21:30:15.690,2021-07-08 00:00:00.580
PLPI,HHE,2021-07-08 00:00:01.750,2021-07-09 00:00:01.160
PLPI,HHN,2021-07-08 00:00:00.170,2021-07-09 00:00:02.220
PLPI,HHZ,2021-07-08 00:00:00.590,2021-07-08 10:51:19.100
PLPI,HHZ,2021-07-08 21:40:05.090,2021-07-09 00:00:00.120
PLPI,HHE,2021-07-09 00:00:01.170,2021-07-10 00:00:01.160
PLPI,HHN,2021-07-09 00:00:02.230,2021-07-10 00:00:01.020
PLPI,HHZ,2021-07-09 00:00:00.130,2021-07-09 12:26:40.600
PLPI,HHZ,2021-07-09 20:48:10.430,2021-07-09 22:01:21.520
PLPI,HHZ,2021-07-09 22:19:52.630,2021-07-10 00:00:00.200
PLPI,HHE,2021-07-10 00:00:01.170,2021-07-11 00:00:00.490
PLPI,HHN,2021-07-10 00:00:01.030,2021-07-11 00:00:01.600
PLPI,HHZ,2021-07-10 00:00:00.210,2021-07-10 11:43:24.650
PLPI,HHZ,2021-07-10 21:05:23.900,2021-07-11 00:00:00.590
PLPI,HHE,2021-07-11 00:00:00.500,2021-07-12 00:00:00.850
PLPI,HHN,2021-07-11 00:00:01.610,2021-07-12 00:00:00.840
PLPI,HHZ,2021-07-11 00:00:00.600,2021-07-11 10:58:16.590
PLPI,HHZ,2021-07-11 20:59:38.640,2021-07-11 21:59:36.850
PLPI,HHZ,2021-07-11 22:39:42.580,2021-07-12 00:00:00.150
PLPI,HHE,2021-07-12 00:00:00.860,2021-07-13 00:00:01.630
PLPI,HHN,2021-07-12 00:00:00.850,2021-07-13 00:00:01.080
PLPI,HHZ,2021-07-12 00:00:00.160,2021-07-12 10:35:57.870
PLPI,HHZ,2021-07-12 21:20:40.140,2021-07-13 00:00:01.970
PLPI,HHE,2021-07-13 00:00:01.640,2021-07-14 00:00:01.370
PLPI,HHN,2021-07-13 00:00:01.090,2021-07-14 00:00:01.840
PLPI,HHZ,2021-07-13 00:00:01.980,2021-07-13 09:55:31.350
PLPI,HHZ,2021-07-13 09:56:02.260,2021-07-13 10:24:55.070
PLPI,HHE,2021-07-14 00:00:01.380,2021-07-15 00:00:00.770
PLPI,HHN,2021-07-14 00:00:01.850,2021-07-15 00:00:00.560
PLPI,HHZ,2021-07-14 22:06:14.800,2021-07-14 23:15:02.950
PLPI,HHZ,2021-07-14 23:52:32.840,2021-07-15 00:00:02.730
PLPI,HHE,2021-07-15 00:00:00.780,2021-07-16 00:00:01.270
PLPI,HHN,2021-07-15 00:00:00.570,2021-07-16 00:00:01.240
PLPI,HHZ,2021-07-15 00:00:02.740,2021-07-15 10:22:53.210
PLPI,HHZ,2021-07-15 22:43:43.920,2021-07-16 00:00:00.550
PLPI,HHE,2021-07-16 00:00:01.280,2021-07-17 00:00:00.210
PLPI,HHN,2021-07-16 00:00:01.250,2021-07-17 00:00:02.300
PLPI,HHZ,2021-07-16 00:00:00.560,2021-07-16 10:22:14.850
PLPI,HHZ,2021-07-16 21:44:00.380,2021-07-17 00:00:00.410
PLPI,HHE,2021-07-17 00:00:00.220,2021-07-18 00:00:01.850
PLPI,HHN,2021-07-17 00:00:02.310,2021-07-18 00:00:02.120
PLPI,HHZ,2021-07-17 00:00:00.420,2021-07-17 10:21:34.730
PLPI,HHZ,2021-07-17 23:35:07.260,2021-07-18 00:00:00.070
PLPI,HHE,2021-07-18 00:00:01.860,2021-07-19 00:00:01.460
PLPI,HHN,2021-07-18 00:00:02.130,2021-07-19 00:00:01.480
PLPI,HHZ,2021-07-18 00:00:00.080,2021-07-18 08:12:20.890
PLPI,HHZ,2021-07-18 08:13:10.700,2021-07-18 10:10:35.970
PLPI,HHZ,2021-07-18 23:29:52.980,2021-07-19 00:00:02.490
PLPI,HHE,2021-07-19 00:00:01.470,2021-07-20 00:00:00.140
PLPI,HHN,2021-07-19 00:00:01.490,2021-07-20 00:00:00.520
PLPI,HHZ,2021-07-19 00:00:02.500,2021-07-19 10:11:08.710
PLPI,HHZ,2021-07-19 23:03:53.920,2021-07-20 00:00:01.630
PLPI,HHE,2021-07-20 00:00:00.150,2021-07-21 00:00:00.240
PLPI,HHN,2021-07-20 00:00:00.530,2021-07-21 00:00:01.800
PLPI,HHZ,2021-07-20 00:00:01.640,2021-07-20 10:26:50.470
PLPI,HHZ,2021-07-20 21:24:16.820,2021-07-20 23:01:28.370
PLPI,HHZ,2021-07-20 23:07:00.320,2021-07-21 00:00:02.410
PLPI,HHE,2021-07-21 00:00:00.250,2021-07-22 00:00:02.010
PLPI,HHN,2021-07-21 00:00:01.810,2021-07-22 00:00:01.520
PLPI,HHZ,2021-07-21 00:00:02.420,2021-07-21 10:55:01.150
PLPI,HHZ,2021-07-21 21:35:38.060,2021-07-22 00:00:01.530
PLPI,HHE,2021-07-22 00:00:02.020,2021-07-23 00:00:01.510
PLPI,HHN,2021-07-22 00:00:01.530,2021-07-23 00:00:01.820
PLPI,HHZ,2021-07-22 00:00:01.540,2021-07-22 11:12:43.870
PLPI,HHZ,2021-07-22 23:12:15.540,2021-07-23 00:00:00.350
PLPI,HHE,2021-07-23 00:00:01.520,2021-07-24 00:00:01.250
PLPI,HHN,2021-07-23 00:00:01.830,2021-07-24 00:00:01.360
PLPI,HHZ,2021-07-23 00:00:00.360,2021-07-24 00:00:00.850
PLPI,HHE,2021-07-24 00:00:01.260,2021-07-25 00:00:01.610
PLPI,HHN,2021-07-24 00:00:01.370,2021-07-25 00:00:00.560
PLPI,HHZ,2021-07-24 00:00:00.860,2021-07-25 00:00:02.210
PLPI,HHE,2021-07-25 00:00:01.620,2021-07-26 00:00:01.690
PLPI,HHN,2021-07-25 00:00:00.570,2021-07-26 00:00:01.500
PLPI,HHZ,2021-07-25 00:00:02.220,2021-07-26 00:00:01.470
PLPI,HHE,2021-07-26 00:00:01.700,2021-07-27 00:00:00.450
PLPI,HHN,2021-07-26 00:00:01.510,2021-07-27 00:00:02.060
PLPI,HHZ,2021-07-26 00:00:01.480,2021-07-27 00:00:01.490
PLPI,HHE,2021-07-27 00:00:00.460,2021-07-28 00:00:00.630
PLPI,HHN,2021-07-27 00:00:02.070,2021-07-28 00:00:02.240
PLPI,HHZ,2021-07-27 00:00:01.500,2021-07-28 00:00:01.530
PLPI,HHE,2021-07-28 00:00:00.640,2021-07-29 00:00:02.530
PLPI,HHN,2021-07-28 00:00:02.250,2021-07-29 00:00:02.780
PLPI,HHZ,2021-07-28 00:00:01.540,2021-07-29 00:00:02.070
PLPI,HHE,2021-07-29 00:00:02.540,2021-07-30 00:00:01.170
PLPI,HHN,2021-07-29 00:00:02.790,2021-07-30 00:00:00.870
PLPI,HHZ,2021-07-29 00:00:02.080,2021-07-30 00:00:00.110
PLPI,HHE,2021-07-30 00:00:01.180,2021-07-31 00:00:01.030
PLPI,HHN,2021-07-30 00:00:00.880,2021-07-31 00:00:00.990
PLPI,HHZ,2021-07-30 00:00:00.120,2021-07-31 00:00:02.770
PLPI,HHE,2021-08-01 00:00:00.980,2021-08-02 00:00:00.410
PLPI,HHN,2021-08-01 00:00:01.060,2021-08-02 00:00:02.310
PLPI,HHZ,2021-08-01 00:00:00.960,2021-08-02 00:00:00.070
PLPI,HHE,2021-08-02 00:00:00.420,2021-08-03 00:00:00.970
PLPI,HHN,2021-08-02 00:00:02.320,2021-08-03 00:00:00.590
PLPI,HHZ,2021-08-02 00:00:00.080,2021-08-03 00:00:02.410
PLPI,HHE,2021-08-03 00:00:00.980,2021-08-04 00:00:00.310
PLPI,HHN,2021-08-03 00:00:00.600,2021-08-04 00:00:01.950
PLPI,HHZ,2021-08-03 00:00:02.420,2021-08-04 00:00:00.630
PLPI,HHE,2021-08-04 00:00:00.320,2021-08-05 00:00:01.530
PLPI,HHN,2021-08-04 00:00:01.960,2021-08-05 00:00:01.490
PLPI,HHZ,2021-08-04 00:00:00.640,2021-08-05 00:00:00.590
PLPI,HHE,2021-08-05 00:00:01.540,2021-08-06 00:00:01.330
PLPI,HHN,2021-08-05 00:00:01.500,2021-08-06 00:00:00.510
PLPI,HHZ,2021-08-05 00:00:00.600,2021-08-06 00:00:01.770
PLPI,HHE,2021-08-06 00:00:01.340,2021-08-07 00:00:01.770
PLPI,HHN,2021-08-06 00:00:00.520,2021-08-07 00:00:00.470
PLPI,HHZ,2021-08-06 00:00:01.780,2021-08-07 00:00:00.910
PLPI,HHE,2021-08-07 00:00:01.780,2021-08-08 00:00:02.270
PLPI,HHN,2021-08-07 00:00:00.480,2021-08-08 00:00:00.930
PLPI,HHZ,2021-08-07 00:00:00.920,2021-08-08 00:00:01.950
PLPI,HHE,2021-08-08 00:00:02.280,2021-08-09 00:00:00.450
PLPI,HHN,2021-08-08 00:00:00.940,2021-08-09 00:00:02.370
PLPI,HHZ,2021-08-08 00:00:01.960,2021-08-09 00:00:01.330
PLPI,HHE,2021-08-09 00:00:00.460,2021-08-10 00:00:00.180
PLPI,HHN,2021-08-09 00:00:02.380,2021-08-10 00:00:01.080
PLPI,HHZ,2021-08-09 00:00:01.340,2021-08-10 00:00:01.420
PLPI,HHE,2021-08-10 00:00:00.190,2021-08-11 00:00:02.940
PLPI,HHN,2021-08-10 00:00:01.090,2021-08-11 00:00:01.860
PLPI,HHZ,2021-08-10 00:00:01.430,2021-08-11 00:00:00.710
PLPI,HHE,2021-08-11 00:00:02.950,2021-08-12 00:00:02.180
PLPI,HHN,2021-08-11 00:00:01.870,2021-08-12 00:00:03.180
PLPI,HHZ,2021-08-11 00:00:00.720,2021-08-12 00:00:03.620
PLPI,HHE,2021-08-12 00:00:02.190,2021-08-13 00:00:00.130
PLPI,HHN,2021-08-12 00:00:03.190,2021-08-13 00:00:02.250
PLPI,HHZ,2021-08-12 00:00:03.630,2021-08-13 00:00:01.110
PLPI,HHE,2021-08-13 00:00:00.140,2021-08-14 00:00:01.770
PLPI,HHN,2021-08-13 00:00:02.260,2021-08-14 00:00:01.470
PLPI,HHZ,2021-08-13 00:00:01.120,2021-08-14 00:00:02.830
PLPI,HHE,2021-08-14 00:00:01.780,2021-08-15 00:00:01.650
PLPI,HHN,2021-08-14 00:00:01.480,2021-08-15 00:00:01.330
PLPI,HHZ,2021-08-14 00:00:02.840,2021-08-14 23:59:59.990
PLPI,HHE,2021-08-15 00:00:01.660,2021-08-16 00:00:01.090
PLPI,HHN,2021-08-15 00:00:01.340,2021-08-16 00:00:00.050
PLPI,HHZ,2021-08-15 00:00:00.000,2021-08-16 00:00:00.820
PLPI,HHE,2021-08-16 00:00:01.100,2021-08-17 00:00:00.890
PLPI,HHN,2021-08-16 00:00:00.060,2021-08-17 00:00:00.790
PLPI,HHZ,2021-08-16 00:00:00.830,2021-08-17 00:00:00.800
PLPI,HHE,2021-08-17 00:00:00.900,2021-08-18 00:00:01.990
PLPI,HHN,2021-08-17 00:00:00.800,2021-08-18 00:00:01.560
PLPI,HHZ,2021-08-17 00:00:00.810,2021-08-18 00:00:01.400
PLPI,HHE,2021-08-18 00:00:02.000,2021-08-19 00:00:01.990
PLPI,HHN,2021-08-18 00:00:01.570,2021-08-19 00:00:00.040
PLPI,HHZ,2021-08-18 00:00:01.410,2021-08-19 00:00:01.780
PLPI,HHE,2021-08-19 00:00:02.000,2021-08-20 00:00:00.690
PLPI,HHN,2021-08-19 00:00:00.050,2021-08-20 00:00:00.120
PLPI,HHZ,2021-08-19 00:00:01.790,2021-08-20 00:00:00.380
PLPI,HHE,2021-08-20 00:00:00.700,2021-08-21 00:00:00.810
PLPI,HHN,2021-08-20 00:00:00.130,2021-08-21 00:00:00.620
PLPI,HHZ,2021-08-20 00:00:00.390,2021-08-21 00:00:00.400
PLPI,HHE,2021-08-21 00:00:00.820,2021-08-22 00:00:01.230
PLPI,HHN,2021-08-21 00:00:00.630,2021-08-22 00:00:00.920
PLPI,HHZ,2021-08-21 00:00:00.410,2021-08-22 00:00:00.900
PLPI,HHE,2021-08-22 00:00:01.240,2021-08-23 00:00:02.050
PLPI,HHN,2021-08-22 00:00:00.930,2021-08-23 00:00:03.600
PLPI,HHZ,2021-08-22 00:00:00.910,2021-08-23 00:00:01.780
PLPI,HHE,2021-08-23 00:00:02.060,2021-08-24 00:00:00.490
PLPI,HHN,2021-08-23 00:00:03.610,2021-08-24 00:00:02.600
PLPI,HHZ,2021-08-23 00:00:01.790,2021-08-24 00:00:03.540
PLPI,HHE,2021-08-24 00:00:00.500,2021-08-25 00:00:01.150
PLPI,HHN,2021-08-24 00:00:02.610,2021-08-25 00:00:03.750
PLPI,HHZ,2021-08-24 00:00:03.550,2021-08-25 00:00:02.180
PLPI,HHE,2021-08-25 00:00:01.160,2021-08-26 00:00:01.830
PLPI,HHN,2021-08-25 00:00:03.760,2021-08-26 00:00:01.340
PLPI,HHZ,2021-08-25 00:00:02.190,2021-08-26 00:00:01.240
PLPI,HHE,2021-08-26 00:00:01.840,2021-08-27 00:00:00.700
PLPI,HHN,2021-08-26 00:00:01.350,2021-08-27 00:00:00.160
PLPI,HHZ,2021-08-26 00:00:01.250,2021-08-27 00:00:00.860
PLPI,HHE,2021-08-27 00:00:00.710,2021-08-28 00:00:01.120
PLPI,HHN,2021-08-27 00:00:00.170,2021-08-28 00:00:02.380
PLPI,HHZ,2021-08-27 00:00:00.870,2021-08-28 00:00:02.620
PLPI,HHE,2021-08-28 00:00:01.130,2021-08-29 00:00:01.420
PLPI,HHN,2021-08-28 00:00:02.390,2021-08-29 00:00:00.860
PLPI,HHZ,2021-08-28 00:00:02.630,2021-08-29 00:00:01.240
PLPI,HHE,2021-08-29 00:00:01.430,2021-08-30 00:00:02.290
PLPI,HHN,2021-08-29 00:00:00.870,2021-08-30 00:00:02.650
PLPI,HHZ,2021-08-29 00:00:01.250,2021-08-30 00:00:00.370
PLPI,HHE,2021-08-30 00:00:02.300,2021-08-31 00:00:01.380
PLPI,HHN,2021-08-30 00:00:02.660,2021-08-31 00:00:01.340
